work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FullTime,ML Engineer,195400,USD,195400,US,100,United States,Large
2022,SE,FullTime,ML Engineer,131300,USD,131300,US,100,United States,Large
2022,EN,FullTime,Data Specialist,105000,USD,105000,CL,100,United States,Large
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,207000,USD,207000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,153000,USD,153000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,110000,USD,110000,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,99000,USD,99000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,207000,USD,207000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,153000,USD,153000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,195700,USD,195700,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,130500,USD,130500,US,0,United States,Medium
2022,SE,FullTime,ML Engineer,130000,USD,130000,US,100,United States,Medium
2022,SE,FullTime,ML Engineer,84000,USD,84000,US,100,United States,Medium
2022,MI,FullTime,Data Operations Engineer,100000,USD,100000,US,100,United States,Medium
2022,MI,FullTime,Data Operations Engineer,60000,USD,60000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,65000,GBP,80036,GB,100,United Kingdom,Medium
2022,MI,FullTime,Data Engineer,55000,GBP,67723,GB,100,United Kingdom,Medium
2022,SE,FullTime,Data Engineer,141300,USD,141300,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,102100,USD,102100,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,48000,EUR,50432,ES,0,Spain,Medium
2022,SE,FullTime,Data Analyst,35000,EUR,36773,ES,0,Spain,Medium
2022,MI,FullTime,Business Data Analyst,150000,USD,150000,US,100,United States,Large
2022,MI,FullTime,Data Scientist,83000,GBP,102200,GB,100,United Kingdom,Medium
2022,EN,FullTime,Data Scientist,1800000,INR,22892,IN,50,India,Medium
2022,SE,FullTime,Data Analyst,144000,USD,144000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,113000,USD,113000,US,100,United States,Medium
2022,EN,FullTime,AI Scientist,30000,EUR,31520,PT,100,Spain,Medium
2022,SE,FullTime,Data Architect,195400,USD,195400,US,100,United States,Large
2022,SE,FullTime,Data Architect,131300,USD,131300,US,100,United States,Large
2022,SE,FullTime,Machine Learning Engineer,195400,USD,195400,US,100,United States,Large
2022,SE,FullTime,Machine Learning Engineer,131300,USD,131300,US,100,United States,Large
2022,SE,FullTime,Data Architect,195400,USD,195400,US,100,United States,Large
2022,SE,FullTime,Data Architect,131300,USD,131300,US,100,United States,Large
2022,SE,FullTime,Data Architect,190000,USD,190000,US,100,United States,Medium
2022,SE,FullTime,Data Architect,135000,USD,135000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,135000,USD,135000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,80000,USD,80000,US,100,United States,Medium
2022,EN,FullTime,BI Data Analyst,633000,INR,8050,IN,100,India,Medium
2022,SE,FullTime,Data Engineer,160000,USD,160000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,85000,USD,85000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,178800,USD,178800,US,100,United States,Large
2022,SE,FullTime,Data Engineer,132100,USD,132100,US,100,United States,Large
2022,MI,Contract,NLP Engineer,60000,USD,60000,IN,100,United States,Small
2022,SE,FullTime,Data Engineer,140000,USD,140000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,105000,USD,105000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,65000,GBP,80036,GB,100,United Kingdom,Medium
2022,MI,FullTime,Data Engineer,55000,GBP,67723,GB,100,United Kingdom,Medium
2022,SE,FullTime,Analytics Engineer,190000,USD,190000,US,100,United States,Medium
2022,SE,FullTime,Analytics Engineer,140000,USD,140000,US,100,United States,Medium
2022,MI,FullTime,Data Operations Engineer,100000,USD,100000,US,100,United States,Medium
2022,MI,FullTime,Data Operations Engineer,60000,USD,60000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,180000,USD,180000,US,100,United States,Large
2022,SE,FullTime,Data Scientist,165000,USD,165000,US,100,United States,Large
2022,SE,FullTime,Applied Machine Learning Scientist,108000,USD,108000,US,0,United States,Large
2022,SE,FullTime,Data Architect,190000,USD,190000,US,100,United States,Medium
2022,SE,FullTime,Data Architect,135000,USD,135000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,179400,USD,179400,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,154000,USD,154000,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Scientist,193900,USD,193900,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Scientist,129300,USD,129300,US,0,United States,Medium
2022,EX,FullTime,Data Science Manager,222640,USD,222640,US,0,United States,Medium
2022,EX,FullTime,Data Science Manager,182160,USD,182160,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,150000,USD,150000,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,100000,USD,100000,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,122500,USD,122500,US,100,United States,Medium
2022,SE,FullTime,Analytics Engineer,100000,USD,100000,US,100,United States,Medium
2022,EX,FullTime,Data Engineer,297500,USD,297500,US,100,United States,Medium
2022,EX,FullTime,Data Engineer,260000,USD,260000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,193000,USD,193000,ES,100,United States,Medium
2022,EN,FullTime,Data Scientist,93000,USD,93000,US,0,United States,Medium
2022,EN,FullTime,Data Scientist,73000,USD,73000,US,0,United States,Medium
2022,MI,FullTime,Data Operations Engineer,100000,USD,100000,US,100,United States,Medium
2022,MI,FullTime,Data Operations Engineer,60000,USD,60000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,136994,USD,136994,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,101570,USD,101570,US,100,United States,Medium
2022,SE,FullTime,ETL Developer,250000,USD,250000,US,100,United States,Medium
2022,SE,FullTime,ETL Developer,63000,USD,63000,US,100,United States,Medium
2022,MI,FullTime,Data Manager,134000,USD,134000,US,0,United States,Medium
2022,MI,FullTime,Data Manager,98000,USD,98000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,136000,USD,136000,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,112000,USD,112000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,172000,USD,172000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,140000,USD,140000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,215000,USD,215000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,164000,USD,164000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,300000,USD,300000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,130000,USD,130000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,250000,USD,250000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,63000,USD,63000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,180000,USD,180000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,150000,USD,150000,US,100,United States,Medium
2021,EN,FullTime,Data Engineer,33000,GBP,45390,GB,50,United Kingdom,Large
2022,SE,FullTime,Data Engineer,250000,USD,250000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,63000,USD,63000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,MI,FullTime,Data Analyst,97500,USD,97500,US,100,United States,Large
2022,SE,FullTime,Applied Scientist,212800,USD,212800,US,100,United States,Medium
2022,SE,FullTime,Applied Scientist,142800,USD,142800,US,100,United States,Medium
2022,EN,FullTime,Data Analyst,500000,INR,6359,FR,100,India,Large
2022,SE,FullTime,Data Scientist,151800,USD,151800,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,130240,USD,130240,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,165000,USD,165000,US,100,United States,Medium
2022,SE,FullTime,Analytics Engineer,140250,USD,140250,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,135000,USD,135000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,115000,USD,115000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,179400,USD,179400,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,154000,USD,154000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,MI,FullTime,Financial Data Analyst,75000,USD,75000,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,80000,GBP,98506,GB,100,United Kingdom,Medium
2022,MI,FullTime,Data Engineer,70000,GBP,86193,GB,100,United Kingdom,Medium
2022,MI,FullTime,Data Engineer,80000,EUR,84053,ES,100,Spain,Medium
2022,MI,FullTime,Data Engineer,70000,EUR,73546,ES,100,Spain,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Analytics Engineer,83376,GBP,102663,GB,100,United Kingdom,Medium
2022,SE,FullTime,Analytics Engineer,65004,GBP,80041,GB,100,United Kingdom,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,84958,GBP,104611,GB,100,United Kingdom,Medium
2022,SE,FullTime,Data Engineer,66822,GBP,82280,GB,100,United Kingdom,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,115000,USD,115000,US,0,United States,Large
2022,EN,FullTime,Data Scientist,30000,EUR,31520,ES,50,Spain,Medium
2022,SE,FullTime,Data Operations Analyst,81000,USD,81000,US,100,United States,Medium
2022,SE,FullTime,Data Operations Analyst,66000,USD,66000,US,100,United States,Medium
2022,EN,FullTime,Data Analyst,46000,USD,46000,US,100,United States,Large
2022,EN,FullTime,Data Engineer,80000,USD,80000,US,100,United States,Large
2022,EX,FullTime,Machine Learning Scientist,200000,USD,200000,US,100,United States,Small
2022,EX,FullTime,Machine Learning Scientist,180000,USD,180000,US,100,United States,Small
2022,EX,FullTime,AI Scientist,200000,USD,200000,US,100,United States,Small
2022,SE,FullTime,Data Scientist,204100,USD,204100,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,136100,USD,136100,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,250000,USD,250000,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,63000,USD,63000,US,0,United States,Medium
2022,MI,FullTime,Data Scientist,96000,GBP,118208,GB,0,United Kingdom,Medium
2022,MI,FullTime,Data Scientist,90000,GBP,110820,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,191475,USD,191475,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,141525,USD,141525,US,100,United States,Medium
2022,SE,FullTime,Data Specialist,95000,USD,95000,US,100,United States,Medium
2022,SE,FullTime,Data Specialist,70000,USD,70000,US,100,United States,Medium
2022,MI,FullTime,Applied Machine Learning Scientist,75000,USD,75000,BO,100,United States,Medium
2022,MI,FullTime,Data Analyst,113000,USD,113000,US,0,United States,Large
2022,SE,FullTime,Data Scientist,170000,USD,170000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,130000,USD,130000,US,100,United States,Medium
2022,MI,FullTime,Data Analytics Consultant,113000,USD,113000,US,100,United States,Large
2022,MI,FullTime,Product Data Analyst,140000,USD,140000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,175000,USD,175000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,140000,USD,140000,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,250000,USD,250000,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,63000,USD,63000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,160000,USD,160000,US,0,United States,Large
2022,SE,FullTime,Data Scientist,119300,USD,119300,US,0,United States,Large
2022,MI,FullTime,Research Scientist,145000,USD,145000,US,50,United States,Large
2022,SE,FullTime,Data Engineer,105000,USD,105000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,90000,USD,90000,US,0,United States,Medium
2022,SE,FullTime,ETL Developer,146200,USD,146200,US,100,United States,Medium
2022,SE,FullTime,ETL Developer,124270,USD,124270,US,100,United States,Medium
2022,MI,FullTime,Data Scientist,225000,USD,225000,US,0,United States,Medium
2022,MI,FullTime,Data Scientist,160000,USD,160000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,185800,USD,185800,CA,100,Canada,Medium
2022,SE,FullTime,Data Engineer,137400,USD,137400,CA,100,Canada,Medium
2022,SE,FullTime,Analytics Engineer,245000,USD,245000,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,180000,USD,180000,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,203500,USD,203500,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,152000,USD,152000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,250000,USD,250000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,63000,USD,63000,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Infrastructure Engineer,186000,USD,186000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Infrastructure Engineer,148800,USD,148800,US,100,United States,Medium
2022,SE,FullTime,Lead Machine Learning Engineer,7500000,INR,95386,IN,50,India,Large
2022,MI,FullTime,Machine Learning Engineer,104000,GBP,128058,GB,50,United Kingdom,Large
2022,EN,FullTime,Data Scientist,82000,USD,82000,US,0,United States,Large
2022,MI,FullTime,Applied Machine Learning Scientist,173000,USD,173000,US,50,United States,Medium
2022,SE,FullTime,Data Scientist,203500,USD,203500,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,152000,USD,152000,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,186000,USD,186000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,148800,USD,148800,US,100,United States,Medium
2022,MI,FullTime,Data Science Manager,158000,USD,158000,US,100,United States,Medium
2022,MI,FullTime,Data Science Manager,134000,USD,134000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,170000,USD,170000,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,120000,USD,120000,US,100,United States,Medium
2022,EX,FullTime,Analytics Engineer,200000,USD,200000,US,100,United States,Medium
2022,EX,FullTime,Analytics Engineer,150000,USD,150000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,216200,USD,216200,US,0,United States,Medium
2022,SE,FullTime,Data Analyst,144100,USD,144100,US,0,United States,Medium
2022,SE,FullTime,ETL Developer,250000,USD,250000,US,0,United States,Medium
2022,SE,FullTime,ETL Developer,63000,USD,63000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,135000,USD,135000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,85000,USD,85000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,135000,USD,135000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,85000,USD,85000,US,100,United States,Medium
2022,SE,FullTime,Data Science Manager,206000,USD,206000,US,100,United States,Medium
2022,SE,FullTime,Data Science Manager,175100,USD,175100,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,189650,USD,189650,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,164996,USD,164996,US,0,United States,Medium
2022,SE,FullTime,Data Architect,149040,USD,149040,US,100,United States,Medium
2022,SE,FullTime,Data Architect,113900,USD,113900,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,154000,USD,154000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,126000,USD,126000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,200000,USD,200000,US,100,United States,Large
2022,SE,FullTime,Machine Learning Engineer,150000,USD,150000,US,100,United States,Large
2022,SE,FullTime,Data Engineer,195700,USD,195700,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,130500,USD,130500,US,0,United States,Medium
2022,SE,FullTime,Analytics Engineer,170000,USD,170000,US,100,United States,Medium
2022,SE,FullTime,Analytics Engineer,135000,USD,135000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,80000,GBP,98506,GB,0,United Kingdom,Medium
2022,MI,FullTime,Data Engineer,60000,GBP,73880,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Analyst,117000,USD,117000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,99450,USD,99450,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,193900,USD,193900,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,129300,USD,129300,US,0,United States,Medium
2022,EN,FullTime,Machine Learning Engineer,45000,GBP,55410,GB,100,United Kingdom,Small
2022,SE,FullTime,Data Analyst,70000,GBP,86193,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Analyst,50000,GBP,61566,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Analyst,175000,USD,175000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,130000,USD,130000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,188100,USD,188100,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,139860,USD,139860,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,248700,USD,248700,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,167100,USD,167100,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,450000,INR,5723,IN,100,India,Small
2022,SE,FullTime,Data Scientist,123400,USD,123400,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,88100,USD,88100,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,245000,USD,245000,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,205000,USD,205000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,141300,USD,141300,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,102100,USD,102100,US,0,United States,Medium
2022,SE,FullTime,Data Architect,141300,USD,141300,US,0,United States,Medium
2022,SE,FullTime,Data Architect,102100,USD,102100,US,0,United States,Medium
2022,MI,FullTime,Lead Data Scientist,50000,GBP,61566,GB,50,United Kingdom,Small
2022,SE,FullTime,Data Architect,250000,USD,250000,US,0,United States,Medium
2022,SE,FullTime,Data Architect,63000,USD,63000,US,0,United States,Medium
2022,SE,FullTime,Data Science Manager,189500,USD,189500,US,100,United States,Large
2022,SE,FullTime,Data Science Manager,140100,USD,140100,US,100,United States,Large
2022,SE,FullTime,Data Engineer,177600,USD,177600,US,100,United States,Large
2022,SE,FullTime,Data Engineer,131300,USD,131300,US,100,United States,Large
2022,MI,FullTime,Data Engineer,24000,USD,24000,US,0,United States,Medium
2022,MI,FullTime,Data Engineer,24000,USD,24000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,250000,USD,250000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,63000,USD,63000,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,202900,USD,202900,US,100,United States,Large
2022,SE,FullTime,Machine Learning Engineer,131300,USD,131300,US,100,United States,Large
2022,SE,FullTime,Data Engineer,145000,USD,145000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,115000,USD,115000,US,100,United States,Medium
2022,EN,FullTime,Machine Learning Engineer,115000,USD,115000,US,50,United States,Large
2022,MI,FullTime,Machine Learning Engineer,193900,USD,193900,US,0,United States,Medium
2022,MI,FullTime,Machine Learning Engineer,129300,USD,129300,US,0,United States,Medium
2022,SE,FullTime,Data Scientist,180000,USD,180000,US,100,United States,Large
2022,SE,FullTime,Data Scientist,140000,USD,140000,US,100,United States,Large
2022,MI,FullTime,Data Analyst,216200,USD,216200,US,0,United States,Medium
2022,MI,FullTime,Data Analyst,144100,USD,144100,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Scientist,216000,USD,216000,US,0,United States,Medium
2022,SE,FullTime,Machine Learning Scientist,144000,USD,144000,US,0,United States,Medium
2022,EN,FullTime,Data Analyst,150000,USD,150000,US,100,United States,Large
2021,EN,FullTime,Machine Learning Research Engineer,900000,INR,12171,IN,100,India,Medium
2021,SE,FullTime,Cloud Data Architect,250000,USD,250000,US,50,United States,Large
2022,MI,FullTime,Data Scientist,107000,GBP,131752,GB,100,United Kingdom,Medium
2022,SE,FullTime,Analytics Engineer,48000,USD,48000,AR,100,United States,Small
2022,EX,FullTime,Data Science Manager,260500,USD,260500,US,0,United States,Medium
2022,EX,FullTime,Data Science Manager,175100,USD,175100,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,210000,USD,210000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,100000,USD,100000,US,100,United States,Medium
2022,EN,FullTime,Data Analyst,55000,USD,55000,US,100,United States,Small
2022,MI,FullTime,Data Analyst,130000,USD,130000,US,100,United States,Medium
2022,SE,FullTime,Applied Machine Learning Scientist,73400,EUR,77119,FR,100,United Kingdom,Large
2022,MI,FreeLance,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,India,Small
2022,SE,FullTime,Data Engineer,206699,USD,206699,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,99100,USD,99100,US,0,United States,Medium
2022,MI,FullTime,Analytics Engineer,200000,USD,200000,US,0,United States,Medium
2022,MI,FullTime,Analytics Engineer,54000,USD,54000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,250000,USD,250000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,63000,USD,63000,US,0,United States,Medium
2022,SE,FullTime,Data Architect,250000,USD,250000,US,0,United States,Medium
2022,SE,FullTime,Data Architect,63000,USD,63000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,250000,USD,250000,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,63000,USD,63000,US,0,United States,Medium
2022,EN,FullTime,Analytics Engineer,130000,USD,130000,US,50,United States,Large
2022,SE,FullTime,Data Engineer,100000,USD,100000,US,0,United States,Large
2022,SE,FullTime,Data Engineer,80000,USD,80000,US,0,United States,Large
2022,SE,FullTime,Data Scientist,160000,USD,160000,US,0,United States,Large
2022,SE,FullTime,Data Scientist,100000,USD,100000,US,0,United States,Large
2022,SE,FullTime,Data Specialist,221300,USD,221300,US,100,United States,Large
2022,SE,FullTime,Data Specialist,148700,USD,148700,US,100,United States,Large
2022,EN,FullTime,Machine Learning Engineer,30000,USD,30000,GB,100,United Kingdom,Large
2022,MI,FullTime,Data Engineer,74000,GBP,91118,GB,0,United Kingdom,Medium
2022,MI,FullTime,Data Engineer,50000,GBP,61566,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Science Manager,249260,USD,249260,US,0,United States,Medium
2022,SE,FullTime,Data Science Manager,185400,USD,185400,US,0,United States,Medium
2022,SE,FullTime,Data Engineer,170000,USD,170000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,130000,USD,130000,US,100,United States,Medium
2022,MI,FullTime,Data Scientist,65000,GBP,80036,GB,50,United Kingdom,Medium
2022,SE,FullTime,Data Analyst,128875,USD,128875,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,93700,USD,93700,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,180000,USD,180000,US,100,United States,Medium
2022,SE,FullTime,Machine Learning Engineer,100000,USD,100000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,136260,USD,136260,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,109280,USD,109280,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,160000,USD,160000,US,100,United States,Large
2022,SE,FullTime,Data Scientist,92000,USD,92000,US,100,United States,Large
2022,SE,FullTime,Data Engineer,200000,USD,200000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,160000,USD,160000,US,100,United States,Medium
2022,MI,FullTime,Data Engineer,110000,GBP,135446,GB,0,United Kingdom,Medium
2022,MI,FullTime,Data Engineer,85000,GBP,104663,GB,0,United Kingdom,Medium
2022,SE,FullTime,Data Analyst,117000,USD,117000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,99450,USD,99450,US,100,United States,Medium
2022,EN,FullTime,Data Engineer,129000,USD,129000,US,100,United States,Large
2022,EN,FullTime,Data Engineer,86000,USD,86000,US,100,United States,Large
2020,EN,FullTime,Data Engineer,1000000,INR,13493,IN,100,India,Large
2020,EN,FullTime,Data Engineer,1000000,INR,13493,IN,100,India,Large
2022,SE,FullTime,Data Scientist,160000,USD,160000,US,0,United States,Large
2022,SE,FullTime,Data Scientist,119300,USD,119300,US,0,United States,Large
2022,SE,FullTime,Business Data Analyst,100000,USD,100000,US,100,United States,Large
2022,MI,FullTime,AI Scientist,200000,USD,200000,US,100,United States,Medium
2022,EN,FullTime,Machine Learning Developer,180000,USD,180000,US,100,United States,Large
2022,MI,FullTime,Data Scientist,153000,USD,153000,US,100,United States,Large
2022,SE,FullTime,Data Engineer,210000,USD,210000,US,100,United States,Medium
2022,SE,FullTime,Data Engineer,100000,USD,100000,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,150075,USD,150075,US,100,United States,Medium
2022,SE,FullTime,Data Analyst,110925,USD,110925,US,100,United States,Medium
2022,SE,FullTime,Data Scientist,160000,USD,160000,US,100,United States,Large
2022,SE,FullTime,Data Scientist,92000,USD,92000,US,100,United States,Large
2022,SE,FullTime,Machine Learning Engineer,202900,USD,202900,US,100,United States,Large
